id,image_id,geometry,class,bounds,width,height
1540,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(286, 1659), (349, 1659), (349, 1707), (286, 1707), (286, 1659)]",Pesawat,"(286, 1659, 349, 1707)",63,48
1541,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(425, 1430), (492, 1430), (492, 1484), (425, 1484), (425, 1430)]",Pesawat,"(425, 1430, 492, 1484)",67,54
1542,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(456, 1476), (514, 1476), (514, 1536), (456, 1536), (456, 1476)]",Pesawat,"(456, 1476, 514, 1536)",58,60
1543,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(425, 1576), (494, 1576), (494, 1642), (425, 1642), (425, 1576)]",Pesawat,"(425, 1576, 494, 1642)",69,66
1544,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(1854, 407), (1949, 407), (1949, 507), (1854, 507), (1854, 407)]",Pesawat,"(1854, 407, 1949, 507)",95,100
1545,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(1775, 432), (1854, 432), (1854, 513), (1775, 513), (1775, 432)]",Pesawat,"(1775, 432, 1854, 513)",79,81
1546,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(2044, 446), (2121, 446), (2121, 543), (2044, 543), (2044, 446)]",Pesawat,"(2044, 446, 2121, 543)",77,97
1547,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(2119, 509), (2204, 509), (2204, 596), (2119, 596), (2119, 509)]",Pesawat,"(2119, 509, 2204, 596)",85,87
1548,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(2268, 709), (2350, 709), (2350, 799), (2268, 799), (2268, 709)]",Pesawat,"(2268, 709, 2350, 799)",82,90
1549,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(2339, 1070), (2425, 1070), (2425, 1146), (2339, 1146), (2339, 1070)]",Pesawat,"(2339, 1070, 2425, 1146)",86,76
1550,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(2231, 1439), (2331, 1439), (2331, 1527), (2231, 1527), (2231, 1439)]",Pesawat,"(2231, 1439, 2331, 1527)",100,88
1551,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(2168, 1721), (2266, 1721), (2266, 1801), (2168, 1801), (2168, 1721)]",Pesawat,"(2168, 1721, 2266, 1801)",98,80
1552,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(1798, 1836), (1892, 1836), (1892, 1913), (1798, 1913), (1798, 1836)]",Pesawat,"(1798, 1836, 1892, 1913)",94,77
1553,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(954, 1793), (1036, 1793), (1036, 1855), (954, 1855), (954, 1793)]",Pesawat,"(954, 1793, 1036, 1855)",82,62
1554,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(942, 1851), (1012, 1851), (1012, 1914), (942, 1914), (942, 1851)]",Pesawat,"(942, 1851, 1012, 1914)",70,63
1555,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(262, 1794), (338, 1794), (338, 1852), (262, 1852), (262, 1794)]",Pesawat,"(262, 1794, 338, 1852)",76,58
1556,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(1, 1918), (40, 1918), (40, 2005), (1, 2005), (1, 1918)]",Pesawat,"(1, 1918, 40, 2005)",39,87
1557,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(1720, 1931), (1824, 1931), (1824, 2054), (1720, 2054), (1720, 1931)]",Pesawat,"(1720, 1931, 1824, 2054)",104,123
1558,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(1630, 1954), (1708, 1954), (1708, 2054), (1630, 2054), (1630, 1954)]",Pesawat,"(1630, 1954, 1708, 2054)",78,100
1559,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(2458, 1572), (2551, 1572), (2551, 1662), (2458, 1662), (2458, 1572)]",Pesawat,"(2458, 1572, 2551, 1662)",93,90
1560,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(2017, 1993), (2092, 1993), (2092, 2090), (2017, 2090), (2017, 1993)]",Pesawat,"(2017, 1993, 2092, 2090)",75,97
1561,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(2369, 2031), (2459, 2031), (2459, 2124), (2369, 2124), (2369, 2031)]",Pesawat,"(2369, 2031, 2459, 2124)",90,93
1562,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(2425, 2097), (2512, 2097), (2512, 2175), (2425, 2175), (2425, 2097)]",Pesawat,"(2425, 2097, 2512, 2175)",87,78
1563,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(2240, 2230), (2329, 2230), (2329, 2317), (2240, 2317), (2240, 2230)]",Pesawat,"(2240, 2230, 2329, 2317)",89,87
1564,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(903, 2050), (984, 2050), (984, 2157), (903, 2157), (903, 2050)]",Pesawat,"(903, 2050, 984, 2157)",81,107
1565,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(614, 2062), (699, 2062), (699, 2164), (614, 2164), (614, 2062)]",Pesawat,"(614, 2062, 699, 2164)",85,102
1566,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(518, 2070), (592, 2070), (592, 2161), (518, 2161), (518, 2070)]",Pesawat,"(518, 2070, 592, 2161)",74,91
1567,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(302, 2049), (394, 2049), (394, 2139), (302, 2139), (302, 2049)]",Pesawat,"(302, 2049, 394, 2139)",92,90
1568,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(303, 2189), (420, 2189), (420, 2289), (303, 2289), (303, 2189)]",Pesawat,"(303, 2189, 420, 2289)",117,100
1569,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(283, 2293), (433, 2293), (433, 2431), (283, 2431), (283, 2293)]",Pesawat,"(283, 2293, 433, 2431)",150,138
1570,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(268, 2432), (444, 2432), (444, 2557), (268, 2557), (268, 2432)]",Pesawat,"(268, 2432, 444, 2557)",176,125
1571,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(1713, 1720), (1794, 1720), (1794, 1815), (1713, 1815), (1713, 1720)]",Pesawat,"(1713, 1720, 1794, 1815)",81,95
1572,980b5831-43b7-4adb-9e4b-67d6cff3ef68.jpg,"[(2499, 983), (2567, 983), (2567, 1069), (2499, 1069), (2499, 983)]",Truncated_Pesawat,"(2499, 983, 2567, 1069)",68,86
1573,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(187, 213), (249, 213), (249, 290), (187, 290), (187, 213)]",Pesawat,"(187, 213, 249, 290)",62,77
1574,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(493, 404), (606, 404), (606, 538), (493, 538), (493, 404)]",Pesawat,"(493, 404, 606, 538)",113,134
1575,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(784, 543), (827, 543), (827, 585), (784, 585), (784, 543)]",Pesawat,"(784, 543, 827, 585)",43,42
1576,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(837, 578), (883, 578), (883, 638), (837, 638), (837, 578)]",Pesawat,"(837, 578, 883, 638)",46,60
1577,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(749, 585), (796, 585), (796, 633), (749, 633), (749, 585)]",Pesawat,"(749, 585, 796, 633)",47,48
1578,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(944, 669), (1003, 669), (1003, 745), (944, 745), (944, 669)]",Pesawat,"(944, 669, 1003, 745)",59,76
1579,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(1034, 704), (1072, 704), (1072, 747), (1034, 747), (1034, 704)]",Pesawat,"(1034, 704, 1072, 747)",38,43
1580,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(1087, 730), (1124, 730), (1124, 774), (1087, 774), (1087, 730)]",Pesawat,"(1087, 730, 1124, 774)",37,44
1581,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(1050, 768), (1102, 768), (1102, 818), (1050, 818), (1050, 768)]",Pesawat,"(1050, 768, 1102, 818)",52,50
1582,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(1230, 824), (1275, 824), (1275, 875), (1230, 875), (1230, 824)]",Pesawat,"(1230, 824, 1275, 875)",45,51
1583,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(1578, 710), (1646, 710), (1646, 773), (1578, 773), (1578, 710)]",Pesawat,"(1578, 710, 1646, 773)",68,63
1584,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(1686, 1144), (1753, 1144), (1753, 1216), (1686, 1216), (1686, 1144)]",Pesawat,"(1686, 1144, 1753, 1216)",67,72
1585,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(2487, 708), (2562, 708), (2562, 820), (2487, 820), (2487, 708)]",Truncated_Pesawat,"(2487, 708, 2562, 820)",75,112
1586,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(2400, 823), (2511, 823), (2511, 963), (2400, 963), (2400, 823)]",Pesawat,"(2400, 823, 2511, 963)",111,140
1587,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(2259, 1008), (2391, 1008), (2391, 1145), (2259, 1145), (2259, 1008)]",Pesawat,"(2259, 1008, 2391, 1145)",132,137
1588,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(2379, 1572), (2512, 1572), (2512, 1715), (2379, 1715), (2379, 1572)]",Pesawat,"(2379, 1572, 2512, 1715)",133,143
1589,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(2328, 1456), (2465, 1456), (2465, 1589), (2328, 1589), (2328, 1456)]",Pesawat,"(2328, 1456, 2465, 1589)",137,133
1590,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(407, 2154), (489, 2154), (489, 2229), (407, 2229), (407, 2154)]",Pesawat,"(407, 2154, 489, 2229)",82,75
1591,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(2502, 1575), (2569, 1575), (2569, 1697), (2502, 1697), (2502, 1575)]",Truncated_Pesawat,"(2502, 1575, 2569, 1697)",67,122
1592,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(1316, 888), (1348, 888), (1348, 925), (1316, 925), (1316, 888)]",Pesawat,"(1316, 888, 1348, 925)",32,37
1593,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(1273, 926), (1305, 926), (1305, 956), (1273, 956), (1273, 926)]",Pesawat,"(1273, 926, 1305, 956)",32,30
1594,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(1049, 822), (1077, 822), (1077, 852), (1049, 852), (1049, 822)]",Pesawat,"(1049, 822, 1077, 852)",28,30
1595,71252436-5176-40ba-b1ff-73efc251f3c6.jpg,"[(1003, 751), (1037, 751), (1037, 797), (1003, 797), (1003, 751)]",Pesawat,"(1003, 751, 1037, 797)",34,46
1596,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(1, 330), (195, 330), (195, 514), (1, 514), (1, 330)]",Pesawat,"(1, 330, 195, 514)",194,184
1597,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(1, 600), (180, 600), (180, 774), (1, 774), (1, 600)]",Pesawat,"(1, 600, 180, 774)",179,174
1598,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(0, 892), (173, 892), (173, 1058), (0, 1058), (0, 892)]",Pesawat,"(0, 892, 173, 1058)",173,166
1599,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(1, 1131), (156, 1131), (156, 1301), (1, 1301), (1, 1131)]",Pesawat,"(1, 1131, 156, 1301)",155,170
1600,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(1, 1368), (204, 1368), (204, 1545), (1, 1545), (1, 1368)]",Pesawat,"(1, 1368, 204, 1545)",203,177
1601,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(0, 1580), (188, 1580), (188, 1756), (0, 1756), (0, 1580)]",Pesawat,"(0, 1580, 188, 1756)",188,176
1602,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(0, 1786), (172, 1786), (172, 1958), (0, 1958), (0, 1786)]",Pesawat,"(0, 1786, 172, 1958)",172,172
1603,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(21, 2021), (124, 2021), (124, 2121), (21, 2121), (21, 2021)]",Pesawat,"(21, 2021, 124, 2121)",103,100
1604,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(955, 339), (1136, 339), (1136, 503), (955, 503), (955, 339)]",Pesawat,"(955, 339, 1136, 503)",181,164
1605,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(954, 574), (1140, 574), (1140, 747), (954, 747), (954, 574)]",Pesawat,"(954, 574, 1140, 747)",186,173
1606,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(505, 576), (714, 576), (714, 752), (505, 752), (505, 576)]",Pesawat,"(505, 576, 714, 752)",209,176
1607,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(535, 862), (715, 862), (715, 1034), (535, 1034), (535, 862)]",Pesawat,"(535, 862, 715, 1034)",180,172
1608,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(964, 845), (1168, 845), (1168, 1026), (964, 1026), (964, 845)]",Pesawat,"(964, 845, 1168, 1026)",204,181
1609,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(953, 1087), (1146, 1087), (1146, 1274), (953, 1274), (953, 1087)]",Pesawat,"(953, 1087, 1146, 1274)",193,187
1610,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(532, 1160), (714, 1160), (714, 1324), (532, 1324), (532, 1160)]",Pesawat,"(532, 1160, 714, 1324)",182,164
1611,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(962, 1362), (1147, 1362), (1147, 1533), (962, 1533), (962, 1362)]",Pesawat,"(962, 1362, 1147, 1533)",185,171
1612,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(527, 1380), (691, 1380), (691, 1543), (527, 1543), (527, 1380)]",Pesawat,"(527, 1380, 691, 1543)",164,163
1613,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(529, 1575), (706, 1575), (706, 1745), (529, 1745), (529, 1575)]",Pesawat,"(529, 1575, 706, 1745)",177,170
1614,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(555, 1814), (679, 1814), (679, 1913), (555, 1913), (555, 1814)]",Pesawat,"(555, 1814, 679, 1913)",124,99
1615,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(973, 1578), (1157, 1578), (1157, 1754), (973, 1754), (973, 1578)]",Pesawat,"(973, 1578, 1157, 1754)",184,176
1616,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(983, 1990), (1132, 1990), (1132, 2125), (983, 2125), (983, 1990)]",Pesawat,"(983, 1990, 1132, 2125)",149,135
1617,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(1486, 902), (1664, 902), (1664, 1066), (1486, 1066), (1486, 902)]",Pesawat,"(1486, 902, 1664, 1066)",178,164
1618,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(1904, 1365), (2077, 1365), (2077, 1525), (1904, 1525), (1904, 1365)]",Pesawat,"(1904, 1365, 2077, 1525)",173,160
1619,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(1493, 1680), (1697, 1680), (1697, 1903), (1493, 1903), (1493, 1680)]",Pesawat,"(1493, 1680, 1697, 1903)",204,223
1620,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(1901, 1761), (2100, 1761), (2100, 1944), (1901, 1944), (1901, 1761)]",Pesawat,"(1901, 1761, 2100, 1944)",199,183
1621,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(1912, 2015), (2083, 2015), (2083, 2219), (1912, 2219), (1912, 2015)]",Pesawat,"(1912, 2015, 2083, 2219)",171,204
1622,dacabde6-c8a7-475b-ab26-81b4e4dd5977.jpg,"[(1707, 2020), (1883, 2020), (1883, 2200), (1707, 2200), (1707, 2020)]",Pesawat,"(1707, 2020, 1883, 2200)",176,180
1623,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,"[(772, 0), (869, 0), (869, 72), (772, 72), (772, 0)]",Pesawat,"(772, 0, 869, 72)",97,72
1624,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,"[(964, 253), (1042, 253), (1042, 324), (964, 324), (964, 253)]",Pesawat,"(964, 253, 1042, 324)",78,71
1625,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,"[(1047, 359), (1132, 359), (1132, 432), (1047, 432), (1047, 359)]",Pesawat,"(1047, 359, 1132, 432)",85,73
1626,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,"[(1107, 450), (1190, 450), (1190, 537), (1107, 537), (1107, 450)]",Pesawat,"(1107, 450, 1190, 537)",83,87
1627,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,"[(1168, 537), (1283, 537), (1283, 660), (1168, 660), (1168, 537)]",Pesawat,"(1168, 537, 1283, 660)",115,123
1628,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,"[(1260, 821), (1330, 821), (1330, 909), (1260, 909), (1260, 821)]",Pesawat,"(1260, 821, 1330, 909)",70,88
1629,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,"[(1248, 1031), (1318, 1031), (1318, 1113), (1248, 1113), (1248, 1031)]",Pesawat,"(1248, 1031, 1318, 1113)",70,82
1630,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,"[(1846, 692), (1923, 692), (1923, 782), (1846, 782), (1846, 692)]",Pesawat,"(1846, 692, 1923, 782)",77,90
1631,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,"[(1175, 1586), (1309, 1586), (1309, 1719), (1175, 1719), (1175, 1586)]",Pesawat,"(1175, 1586, 1309, 1719)",134,133
1632,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,"[(1154, 1878), (1242, 1878), (1242, 1955), (1154, 1955), (1154, 1878)]",Pesawat,"(1154, 1878, 1242, 1955)",88,77
1633,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,"[(1124, 2008), (1208, 2008), (1208, 2081), (1124, 2081), (1124, 2008)]",Pesawat,"(1124, 2008, 1208, 2081)",84,73
1634,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,"[(908, 2318), (1033, 2318), (1033, 2439), (908, 2439), (908, 2318)]",Pesawat,"(908, 2318, 1033, 2439)",125,121
1635,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,"[(805, 2395), (934, 2395), (934, 2529), (805, 2529), (805, 2395)]",Pesawat,"(805, 2395, 934, 2529)",129,134
1636,534ba32c-cde2-402b-9b47-1396cf0999e8.jpg,"[(553, 2526), (662, 2526), (662, 2560), (553, 2560), (553, 2526)]",Truncated_Pesawat,"(553, 2526, 662, 2560)",109,34
1637,4ca65749-67e4-4457-b4e4-89a3f58ce24d.jpg,"[(1538, 1485), (1594, 1485), (1594, 1555), (1538, 1555), (1538, 1485)]",Pesawat,"(1538, 1485, 1594, 1555)",56,70
1638,4ca65749-67e4-4457-b4e4-89a3f58ce24d.jpg,"[(1760, 1618), (1815, 1618), (1815, 1688), (1760, 1688), (1760, 1618)]",Pesawat,"(1760, 1618, 1815, 1688)",55,70
1639,4ca65749-67e4-4457-b4e4-89a3f58ce24d.jpg,"[(1687, 1640), (1747, 1640), (1747, 1716), (1687, 1716), (1687, 1640)]",Pesawat,"(1687, 1640, 1747, 1716)",60,76
1640,4ca65749-67e4-4457-b4e4-89a3f58ce24d.jpg,"[(1277, 1811), (1339, 1811), (1339, 1887), (1277, 1887), (1277, 1811)]",Pesawat,"(1277, 1811, 1339, 1887)",62,76
1641,4ca65749-67e4-4457-b4e4-89a3f58ce24d.jpg,"[(732, 2036), (789, 2036), (789, 2104), (732, 2104), (732, 2036)]",Pesawat,"(732, 2036, 789, 2104)",57,68
1642,4ca65749-67e4-4457-b4e4-89a3f58ce24d.jpg,"[(614, 2078), (672, 2078), (672, 2144), (614, 2144), (614, 2078)]",Pesawat,"(614, 2078, 672, 2144)",58,66
1643,4ca65749-67e4-4457-b4e4-89a3f58ce24d.jpg,"[(540, 2004), (615, 2004), (615, 2063), (540, 2063), (540, 2004)]",Pesawat,"(540, 2004, 615, 2063)",75,59
1644,4ca65749-67e4-4457-b4e4-89a3f58ce24d.jpg,"[(148, 1774), (203, 1774), (203, 1841), (148, 1841), (148, 1774)]",Pesawat,"(148, 1774, 203, 1841)",55,67
1645,4ca65749-67e4-4457-b4e4-89a3f58ce24d.jpg,"[(3, 1516), (66, 1516), (66, 1573), (3, 1573), (3, 1516)]",Pesawat,"(3, 1516, 66, 1573)",63,57
1646,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(1536, 687), (1654, 687), (1654, 834), (1536, 834), (1536, 687)]",Pesawat,"(1536, 687, 1654, 834)",118,147
1647,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(1697, 760), (1790, 760), (1790, 868), (1697, 868), (1697, 760)]",Pesawat,"(1697, 760, 1790, 868)",93,108
1648,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(2398, 1070), (2487, 1070), (2487, 1170), (2398, 1170), (2398, 1070)]",Pesawat,"(2398, 1070, 2487, 1170)",89,100
1649,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(2270, 1295), (2359, 1295), (2359, 1391), (2270, 1391), (2270, 1295)]",Pesawat,"(2270, 1295, 2359, 1391)",89,96
1650,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(580, 1053), (679, 1053), (679, 1143), (580, 1143), (580, 1053)]",Pesawat,"(580, 1053, 679, 1143)",99,90
1651,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(492, 1178), (592, 1178), (592, 1269), (492, 1269), (492, 1178)]",Pesawat,"(492, 1178, 592, 1269)",100,91
1652,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(396, 1299), (586, 1299), (586, 1461), (396, 1461), (396, 1299)]",Pesawat,"(396, 1299, 586, 1461)",190,162
1653,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(374, 1472), (480, 1472), (480, 1561), (374, 1561), (374, 1472)]",Pesawat,"(374, 1472, 480, 1561)",106,89
1654,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(144, 1362), (242, 1362), (242, 1452), (144, 1452), (144, 1362)]",Pesawat,"(144, 1362, 242, 1452)",98,90
1655,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(64, 1505), (194, 1505), (194, 1597), (64, 1597), (64, 1505)]",Pesawat,"(64, 1505, 194, 1597)",130,92
1656,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(15, 1639), (115, 1639), (115, 1738), (15, 1738), (15, 1639)]",Pesawat,"(15, 1639, 115, 1738)",100,99
1657,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(309, 1612), (401, 1612), (401, 1696), (309, 1696), (309, 1612)]",Pesawat,"(309, 1612, 401, 1696)",92,84
1658,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(234, 1749), (349, 1749), (349, 1841), (234, 1841), (234, 1749)]",Pesawat,"(234, 1749, 349, 1841)",115,92
1659,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(71, 2053), (264, 2053), (264, 2211), (71, 2211), (71, 2053)]",Pesawat,"(71, 2053, 264, 2211)",193,158
1660,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(866, 1052), (953, 1052), (953, 1174), (866, 1174), (866, 1052)]",Pesawat,"(866, 1052, 953, 1174)",87,122
1661,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(862, 1223), (1022, 1223), (1022, 1385), (862, 1385), (862, 1223)]",Pesawat,"(862, 1223, 1022, 1385)",160,162
1662,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(758, 1399), (939, 1399), (939, 1566), (758, 1566), (758, 1399)]",Pesawat,"(758, 1399, 939, 1566)",181,167
1663,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(739, 1609), (842, 1609), (842, 1701), (739, 1701), (739, 1609)]",Pesawat,"(739, 1609, 842, 1701)",103,92
1664,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(621, 1699), (816, 1699), (816, 1884), (621, 1884), (621, 1699)]",Pesawat,"(621, 1699, 816, 1884)",195,185
1665,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(1028, 1745), (1224, 1745), (1224, 1916), (1028, 1916), (1028, 1745)]",Pesawat,"(1028, 1745, 1224, 1916)",196,171
1666,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(1544, 1116), (1670, 1116), (1670, 1267), (1544, 1267), (1544, 1116)]",Pesawat,"(1544, 1116, 1670, 1267)",126,151
1667,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(1725, 1180), (1874, 1180), (1874, 1353), (1725, 1353), (1725, 1180)]",Pesawat,"(1725, 1180, 1874, 1353)",149,173
1668,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(1875, 1253), (2019, 1253), (2019, 1405), (1875, 1405), (1875, 1253)]",Pesawat,"(1875, 1253, 2019, 1405)",144,152
1669,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(1948, 1357), (2141, 1357), (2141, 1585), (1948, 1585), (1948, 1357)]",Pesawat,"(1948, 1357, 2141, 1585)",193,228
1670,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(1385, 1455), (1530, 1455), (1530, 1599), (1385, 1599), (1385, 1455)]",Pesawat,"(1385, 1455, 1530, 1599)",145,144
1671,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(1570, 1525), (1688, 1525), (1688, 1667), (1570, 1667), (1570, 1525)]",Pesawat,"(1570, 1525, 1688, 1667)",118,142
1672,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(1687, 1792), (1793, 1792), (1793, 1893), (1687, 1893), (1687, 1792)]",Pesawat,"(1687, 1792, 1793, 1893)",106,101
1673,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(1949, 2258), (2061, 2258), (2061, 2356), (1949, 2356), (1949, 2258)]",Pesawat,"(1949, 2258, 2061, 2356)",112,98
1674,fc1ab8ce-e531-46ed-b74b-0374cd58cf2a.jpg,"[(0, 1763), (63, 1763), (63, 1877), (0, 1877), (0, 1763)]",Truncated_Pesawat,"(0, 1763, 63, 1877)",63,114
1675,fc06c595-7905-46c3-91c0-daf56af0f926.jpg,"[(1170, 157), (1289, 157), (1289, 301), (1170, 301), (1170, 157)]",Pesawat,"(1170, 157, 1289, 301)",119,144
1676,fc06c595-7905-46c3-91c0-daf56af0f926.jpg,"[(1370, 402), (1495, 402), (1495, 537), (1370, 537), (1370, 402)]",Pesawat,"(1370, 402, 1495, 537)",125,135
